country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","18-04-2026 22:00:00",28.593883,76.270653,CO,8,25,13
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","18-04-2026 22:00:00",28.39072,77.30059,NH3,10,12,11
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","18-04-2026 22:00:00",28.376058,77.315741,NO2,29,33,31
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","18-04-2026 22:00:00",28.4417,77.3217,PM2.5,53,59,55
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","18-04-2026 22:00:00",28.4417,77.3217,OZONE,10,10,10
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","18-04-2026 22:00:00",28.422681,77.148944,NO2,3,64,29
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","18-04-2026 22:00:00",28.4227,77.0667,PM2.5,73,500,237
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","18-04-2026 22:00:00",23.593150,72.372792,OZONE,9,15,13
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association","18-04-2026 22:00:00",22.410802,73.097923,PM10,49,291,153
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","18-04-2026 22:00:00",22.248853,70.776774,NO2,6,30,14
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","18-04-2026 22:00:00",22.248853,70.776774,NH3,1,2,1
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro","18-04-2026 22:00:00",22.320153,73.216285,CO,72,108,84
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","18-04-2026 22:00:00",28.52123,76.37138,SO2,10,13,12
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","18-04-2026 22:00:00",29.536400,75.015800,PM10,44,327,122
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","18-04-2026 22:00:00",29.536400,75.015800,NO2,17,26,19
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","18-04-2026 22:00:00",29.027200,77.062100,PM10,105,132,119
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","18-04-2026 22:00:00",29.027200,77.062100,NH3,21,21,21
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","18-04-2026 22:00:00",29.027200,77.062100,CO,40,51,43
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","18-04-2026 22:00:00",28.4275,77.1465,NO2,37,76,53
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","18-04-2026 22:00:00",28.4501238,77.0263051,NO2,9,46,27
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","18-04-2026 22:00:00",28.4501238,77.0263051,CO,64,115,95
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","18-04-2026 22:00:00",29.140560,75.744941,NH3,8,13,13
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","18-04-2026 22:00:00",29.8006,76.4155,PM2.5,64,287,138
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","18-04-2026 22:00:00",28.360699,76.936090,OZONE,9,51,24
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","18-04-2026 22:00:00",28.060249,76.113115,PM10,64,109,83
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","18-04-2026 22:00:00",28.060249,76.113115,NH3,4,7,5
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","18-04-2026 22:00:00",28.060249,76.113115,OZONE,14,38,24
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","18-04-2026 22:00:00",28.3153,76.9143,NH3,2,6,3
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","18-04-2026 22:00:00",29.695300,77.002700,NH3,6,6,6
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","18-04-2026 22:00:00",29.966942,76.875879,OZONE,6,84,56
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB","18-04-2026 22:00:00",27.9002,76.9938,SO2,32,38,35
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","18-04-2026 22:00:00",12.889250,74.853000,PM2.5,18,39,28
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","18-04-2026 22:00:00",12.21041,76.37376,SO2,2,31,5
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","18-04-2026 22:00:00",12.21041,76.37376,OZONE,11,286,156
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","18-04-2026 22:00:00",12.733409,77.298051,NH3,3,4,4
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","18-04-2026 22:00:00",12.733409,77.298051,OZONE,13,67,64
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","18-04-2026 22:00:00",13.940000,75.555917,OZONE,26,67,52
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB","18-04-2026 22:00:00",13.377516,77.099072,NH3,NA,NA,NA
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","18-04-2026 22:00:00",16.802639,75.722694,PM10,26,40,38
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","18-04-2026 22:00:00",22.6780,75.8559,CO,16,33,22
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","18-04-2026 22:00:00",22.6780,75.8559,OZONE,5,10,7
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","18-04-2026 22:00:00",22.7084,75.8815,OZONE,4,16,9
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","18-04-2026 22:00:00",23.163174,79.973061,NH3,2,2,2
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","18-04-2026 22:00:00",23.163174,79.973061,SO2,2,5,3
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","18-04-2026 22:00:00",23.163174,79.973061,CO,12,34,21
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","18-04-2026 22:00:00",23.142888,79.916147,PM2.5,43,123,77
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","18-04-2026 22:00:00",23.142888,79.916147,NO2,8,9,8
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","18-04-2026 22:00:00",23.142888,79.916147,NH3,2,2,2
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","18-04-2026 22:00:00",12.951913,77.539784,OZONE,30,74,49
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","18-04-2026 22:00:00",13.029152,77.585901,PM10,70,142,108
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","18-04-2026 22:00:00",13.029152,77.585901,OZONE,19,177,94
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","18-04-2026 22:00:00",12.7816279,77.6299145,PM10,48,125,101
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","18-04-2026 22:00:00",12.7816279,77.6299145,NO2,18,19,18
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","18-04-2026 22:00:00",12.7816279,77.6299145,NH3,3,3,3
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","18-04-2026 22:00:00",12.7816279,77.6299145,OZONE,27,29,28
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","18-04-2026 22:00:00",13.003872,77.664217,PM2.5,61,63,62
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","18-04-2026 22:00:00",13.003872,77.664217,NH3,4,4,4
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","18-04-2026 22:00:00",23.210494,77.425409,PM10,35,123,86
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","18-04-2026 22:00:00",23.233584,77.400574,PM2.5,31,232,96
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","18-04-2026 22:00:00",23.81748678,79.446246,PM2.5,38,166,78
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","18-04-2026 22:00:00",23.81748678,79.446246,PM10,84,314,152
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","18-04-2026 22:00:00",26.203442,78.193251,CO,30,154,78
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","18-04-2026 22:00:00",26.259242,78.216432,PM2.5,25,370,199
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","18-04-2026 22:00:00",12.921418,77.502466,NO2,20,26,26
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","18-04-2026 22:00:00",12.917348,77.622813,PM2.5,50,500,110
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","18-04-2026 22:00:00",12.917348,77.622813,NO2,5,28,12
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","18-04-2026 22:00:00",12.917348,77.622813,NH3,1,2,1
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","18-04-2026 22:00:00",12.917348,77.622813,SO2,4,13,7
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","18-04-2026 22:00:00",12.917348,77.622813,CO,12,48,26
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","18-04-2026 22:00:00",11.55358,76.55521,NO2,14,35,22
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","18-04-2026 22:00:00",16.802639,75.722694,CO,8,44,27
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","18-04-2026 22:00:00",16.7602,77.1428,CO,18,37,26
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","18-04-2026 22:00:00",11.875000,75.373200,PM10,57,65,59
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","18-04-2026 22:00:00",8.8787,76.6073,SO2,2,3,2
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","18-04-2026 22:00:00",8.8787,76.6073,CO,12,18,16
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","18-04-2026 22:00:00",13.328028,75.797056,PM10,23,55,35
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","18-04-2026 22:00:00",15.3714823,75.1160168,PM2.5,37,42,40
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","18-04-2026 22:00:00",15.3714823,75.1160168,NH3,1,2,1
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","18-04-2026 22:00:00",12.415911,75.735050,PM2.5,30,44,36
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","18-04-2026 22:00:00",12.415911,75.735050,CO,10,20,14
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","18-04-2026 22:00:00",22.7289,75.8076,PM10,34,117,68
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","18-04-2026 22:00:00",22.4310,75.5213,PM10,56,195,99
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","18-04-2026 22:00:00",22.4310,75.5213,NO2,31,149,93
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","18-04-2026 22:00:00",22.7524,75.8872,PM2.5,22,135,57
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","18-04-2026 22:00:00",22.7524,75.8872,NO2,4,19,11
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","18-04-2026 22:00:00",23.264759,77.381568,SO2,5,13,8
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","18-04-2026 22:00:00","19.2268427 ","73.0788456 ",PM10,35,72,53
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB","18-04-2026 22:00:00",19.710842,77.151824,NO2,8,66,23
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","18-04-2026 22:00:00",21.001264,75.565602,PM2.5,NA,NA,NA
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","18-04-2026 22:00:00",21.001264,75.565602,NH3,NA,NA,NA
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","18-04-2026 22:00:00",21.001264,75.565602,SO2,NA,NA,NA
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","18-04-2026 22:00:00",21.001264,75.565602,CO,20,41,34
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","18-04-2026 22:00:00",19.854616,75.905894,PM2.5,39,67,51
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","18-04-2026 22:00:00",19.854616,75.905894,NH3,3,5,4
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","18-04-2026 22:00:00",19.854616,75.905894,CO,5,53,22
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","18-04-2026 22:00:00",16.6870449,74.2505872,NH3,3,4,3
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","18-04-2026 22:00:00",16.6870449,74.2505872,CO,10,30,24
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","18-04-2026 22:00:00",19.23241,72.86895,NO2,8,27,16
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","18-04-2026 22:00:00",19.23241,72.86895,NH3,1,3,2
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","18-04-2026 22:00:00",19.23241,72.86895,CO,28,54,39
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","18-04-2026 22:00:00",19.2243333,72.8658113,SO2,10,17,14
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","18-04-2026 22:00:00",18.9767,72.8380,NO2,10,45,22
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","18-04-2026 22:00:00",18.9767,72.8380,SO2,1,7,4
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","18-04-2026 22:00:00",18.9767,72.8380,OZONE,1,51,43
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","18-04-2026 22:00:00",19.11074,72.86084,NH3,3,5,4
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","18-04-2026 22:00:00",19.0364585,72.8954371,NO2,12,54,24
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","18-04-2026 22:00:00",19.0364585,72.8954371,NH3,5,9,6
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","18-04-2026 22:00:00",19.0364585,72.8954371,OZONE,2,61,34
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","18-04-2026 22:00:00",16.7143745,74.2426398,SO2,NA,NA,NA
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","18-04-2026 22:00:00",18.39963,76.57452,NO2,9,64,22
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","18-04-2026 22:00:00",18.39963,76.57452,NH3,3,19,7
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","18-04-2026 22:00:00",18.39963,76.57452,OZONE,19,47,36
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","18-04-2026 22:00:00",18.1023399,73.4783687,PM10,40,129,81
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","18-04-2026 22:00:00",20.555712,74.529236,SO2,NA,NA,NA
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","18-04-2026 22:00:00",20.555712,74.529236,OZONE,17,74,20
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","18-04-2026 22:00:00",19.296481,72.840923,PM2.5,NA,NA,NA
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","18-04-2026 22:00:00",19.296481,72.840923,NO2,NA,NA,NA
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","18-04-2026 22:00:00",20.719516,77.000253,CO,18,57,32
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB","18-04-2026 22:00:00",19.2157840,73.1997810,PM10,42,111,61
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB","18-04-2026 22:00:00",19.2157840,73.1997810,NO2,21,76,38
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB","18-04-2026 22:00:00",19.2157840,73.1997810,SO2,3,22,8
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","18-04-2026 22:00:00",20.9402359,77.7895248,NH3,2,4,3
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","18-04-2026 22:00:00",20.9402359,77.7895248,CO,14,83,29
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","18-04-2026 22:00:00",20.9402359,77.7895248,OZONE,2,73,51
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","18-04-2026 22:00:00",19.875620,75.387310,NO2,6,60,20
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","18-04-2026 22:00:00",18.910000,72.820000,NH3,4,4,4
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","18-04-2026 22:00:00",19.04946,72.9230,PM2.5,26,113,50
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","18-04-2026 22:00:00",19.04946,72.9230,OZONE,2,71,33
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","18-04-2026 22:00:00",19.083694,72.920967,PM10,67,116,89
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","18-04-2026 22:00:00",19.083694,72.920967,OZONE,4,60,38
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","18-04-2026 22:00:00",19.215859,72.831718,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","18-04-2026 22:00:00",19.0632143,72.8456324,PM2.5,18,59,34
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","18-04-2026 22:00:00",19.309073,73.057223,OZONE,12,90,39
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","18-04-2026 22:00:00",19.786089,72.757971,PM2.5,56,58,57
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","18-04-2026 22:00:00",19.786089,72.757971,NO2,20,22,21
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","18-04-2026 22:00:00",19.962900,79.298714,PM10,128,238,172
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","18-04-2026 22:00:00",19.9775302,79.2337086,SO2,3,84,22
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","18-04-2026 22:00:00",23.50016,80.23284,PM10,98,312,135
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","18-04-2026 22:00:00",23.50016,80.23284,SO2,14,113,44
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","18-04-2026 22:00:00",23.108440,77.511428,NO2,NA,NA,NA
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","18-04-2026 22:00:00",22.624758,75.675238,SO2,5,31,15
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","18-04-2026 22:00:00",19.8389439,75.244448,CO,8,90,50
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","18-04-2026 22:00:00",19.16485,73.23409,NH3,3,7,5
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","18-04-2026 22:00:00",19.0243902,73.0406721,NH3,1,5,4
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","18-04-2026 22:00:00",23.1633321,75.800225,CO,74,74,74
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","18-04-2026 22:00:00",19.10122,74.73339,OZONE,19,78,34
India,Meghalaya,Byrnihat,"15th Mile-Nongthymmai, Byrnihat - Meghalaya PCB","18-04-2026 22:00:00",26.05374,91.86796,SO2,1,10,4
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","18-04-2026 22:00:00",25.5586,91.8985,PM2.5,1,360,28
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","18-04-2026 22:00:00",25.5586,91.8985,OZONE,22,50,26
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","18-04-2026 22:00:00",23.7176342,92.7192841,PM2.5,70,118,89
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","18-04-2026 22:00:00",23.7176342,92.7192841,NO2,1,1,1
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","18-04-2026 22:00:00",23.7176342,92.7192841,SO2,15,16,15
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","18-04-2026 22:00:00",25.6635413,94.0989878,PM2.5,1,71,45
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","18-04-2026 22:00:00",25.6635413,94.0989878,PM10,23,68,41
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","18-04-2026 22:00:00",20.832874,85.104082,PM10,8,92,46
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","18-04-2026 22:00:00",20.832874,85.104082,NO2,5,25,11
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","18-04-2026 22:00:00",21.51161,86.89088,PM10,34,100,60
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","18-04-2026 22:00:00",18.573040,73.927715,OZONE,11,87,58
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","18-04-2026 22:00:00",18.536457,73.805454,PM2.5,36,83,60
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","18-04-2026 22:00:00",18.536457,73.805454,PM10,69,120,96
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","18-04-2026 22:00:00",18.536457,73.805454,NO2,13,39,23
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","18-04-2026 22:00:00",18.536457,73.805454,CO,8,102,32
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","18-04-2026 22:00:00",18.530085,73.849598,PM2.5,36,99,66
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","18-04-2026 22:00:00",18.547056,73.826908,NO2,9,60,24
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","18-04-2026 22:00:00",18.547056,73.826908,CO,21,98,40
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","18-04-2026 22:00:00"," 16.5038",74.3623,NH3,4,8,6
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","18-04-2026 22:00:00",17.6336264,75.9132495,PM10,1,120,75
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","18-04-2026 22:00:00",17.6336264,75.9132495,NH3,8,46,22
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","18-04-2026 22:00:00",19.0863,72.8888,NO2,5,8,5
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","18-04-2026 22:00:00",19.0863,72.8888,OZONE,NA,NA,NA
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","18-04-2026 22:00:00",19.19709,72.82204,PM10,45,108,74
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","18-04-2026 22:00:00",19.19709,72.82204,OZONE,6,64,47
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","18-04-2026 22:00:00",18.96702,72.84214,PM2.5,44,91,66
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","18-04-2026 22:00:00",18.96702,72.84214,NH3,6,7,6
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","18-04-2026 22:00:00",19.1878657,72.8304069,NO2,5,20,12
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","18-04-2026 22:00:00",19.1878657,72.8304069,NH3,1,2,2
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","18-04-2026 22:00:00",19.1878657,72.8304069,SO2,1,3,2
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","18-04-2026 22:00:00",19.137500,72.915056,PM2.5,26,87,45
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","18-04-2026 22:00:00",19.008751,73.016620,NH3,7,7,7
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","18-04-2026 22:00:00",19.0575752,73.0151367,PM10,55,126,75
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","18-04-2026 22:00:00",19.0575752,73.0151367,NO2,6,32,16
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","18-04-2026 22:00:00",19.02579,73.10297,PM10,59,120,76
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","18-04-2026 22:00:00",19.02579,73.10297,SO2,1,8,3
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","18-04-2026 22:00:00",19.02579,73.10297,CO,15,31,23
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","18-04-2026 22:00:00",19.0630,73.1209,OZONE,15,79,38
India,Maharashtra,Pimpri-Chinchwad,"Bhosari,Pimpri-Chinchwad - IITM","18-04-2026 22:00:00",18.640051,73.848956,PM2.5,20,85,53
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","18-04-2026 22:00:00",19.137500,72.915056,PM10,33,105,57
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","18-04-2026 22:00:00",19.137500,72.915056,NO2,7,8,7
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","18-04-2026 22:00:00",19.060498,72.923356,PM10,46,113,79
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","18-04-2026 22:00:00",19.000083,72.813993,PM10,54,88,67
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","18-04-2026 22:00:00",19.047000,72.874600,NO2,26,31,28
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","18-04-2026 22:00:00",19.10861,72.83622,PM2.5,25,67,39
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","18-04-2026 22:00:00",19.10861,72.83622,CO,30,31,31
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","18-04-2026 22:00:00",21.121801,79.04952,NO2,10,16,14
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","18-04-2026 22:00:00",21.121801,79.04952,NH3,1,9,3
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","18-04-2026 22:00:00",21.14472,79.107595,SO2,3,105,57
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","18-04-2026 22:00:00",21.14472,79.107595,CO,21,118,71
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","18-04-2026 22:00:00",21.152875,79.0517531,NH3,2,15,5
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","18-04-2026 22:00:00",21.143383,79.048912,OZONE,31,84,57
